Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Item Weight,Total Sales,Rating
Low Fat,NCK06,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.008664064,5.03000021,119.3756027,3.900000095
Low Fat,NCB31,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.118915036,6.235000134,264.7909851,3.900000095
Low Fat,NCB30,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.02575512,14.60000038,199.6083984,3.900000095
Low Fat,NCZ54,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.083528444,14.64999962,162.4552002,3.900000095
Low Fat,NCF54,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.047473136,18,170.5422058,3.900000095
Low Fat,FDN15,Meat,2015,OUT045,Tier 2,Small,Supermarket Type1,0.016767995,17.5,141.4179993,3.900000095
Low Fat,NCM26,Others,2015,OUT045,Tier 2,Small,Supermarket Type1,0.023190133,20.5,153.4340057,3.900000095
Low Fat,FDK46,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.051571772,9.600000381,258.4620056,3.900000095
Low Fat,FDK22,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.026139405,9.800000191,216.7850037,3.900000095
Low Fat,FDA21,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.036033638,13.64999962,183.7924042,3.900000095
Low Fat,FDW45,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.039090104,18,148.441803,3.900000095
Low Fat,FDN45,Snack Foods,2015,OUT045,Tier 2,Small,Supermarket Type1,0.118342288,19.35000038,222.6087952,3.900000095
Low Fat,DRD25,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.079132214,6.135000229,112.685997,3.900000095
Low Fat,DRL60,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.027114239,8.520000458,151.9682007,3.900000095
Low Fat,DRJ25,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.150872871,14.60000038,47.56919861,3.900000095
Low Fat,DRH01,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.098102584,17.5,172.9738007,3.900000095
Low Fat,FDH12,Baking Goods,2020,OUT017,Tier 2,Small,Supermarket Type1,0.085434198,9.600000381,105.0279999,3.900000095
Low Fat,FDR47,Breads,2020,OUT017,Tier 2,Small,Supermarket Type1,0.087963417,17.85000038,193.3793945,3.900000095
Low Fat,FDS37,Canned,2020,OUT017,Tier 2,Small,Supermarket Type1,0.032125562,7.65500021,115.7491989,3.900000095
Low Fat,FDB28,Dairy,2020,OUT017,Tier 2,Small,Supermarket Type1,0.093913607,6.614999771,198.7425995,3.900000095
Low Fat,FDT02,Dairy,2020,OUT017,Tier 2,Small,Supermarket Type1,0.024331586,12.60000038,34.98740005,3.900000095
Low Fat,FDO32,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.121225454,6.360000134,45.90599823,3.900000095
Low Fat,FDB21,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.149360701,7.474999905,243.4853973,3.900000095
Low Fat,NCS42,Household,2020,OUT017,Tier 2,Small,Supermarket Type1,0.069809116,8.600000381,90.51460266,3.900000095
Low Fat,NCF30,Household,2020,OUT017,Tier 2,High,Supermarket Type1,0.126958147,17,125.8361969,3.900000095
Low Fat,NCP55,Others,2020,OUT017,Tier 2,High,Supermarket Type1,0.01125332,14.64999962,57.06140137,3.900000095
Low Fat,FDH33,Snack Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.122413941,12.85000038,42.94279861,3.900000095
Low Fat,FDF59,Starchy Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0,12.5,127.1019974,3.900000095
Low Fat,FDF35,Starchy Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.154860348,15,106.1938019,3.900000095
Regular,FDX49,Canned,2015,OUT045,Tier 2,High,Supermarket Type1,0.102038294,4.614999771,231.9299927,3.900000095
Regular,FDV37,Canned,2015,OUT045,Tier 2,High,Supermarket Type1,0.083683245,13,198.5426025,3.900000095
Regular,FDZ02,Dairy,2015,OUT045,Tier 2,High,Supermarket Type1,0.03822479,6.90500021,99.87259674,3.900000095
Regular,FDN04,Frozen Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.014115626,11.80000019,178.5343933,3.900000095
Regular,FDH28,Frozen Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.110254146,15.85000038,37.3506012,3.900000095
Regular,FDB41,Frozen Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.097510479,19,48.17179871,3.900000095
Regular,FDR32,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.08598198,6.78000021,228.4694061,3.900000095
Regular,FDW27,Meat,2015,OUT045,Tier 2,High,Supermarket Type1,0.151159242,5.860000134,156.6313934,3.900000095
Regular,FDR34,Snack Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.015997687,17,229.1351929,3.900000095
Regular,FDE23,Starchy Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.053288858,17.60000038,47.30599976,3.900000095
Regular,FDM60,Baking Goods,2020,OUT017,Tier 2,High,Supermarket Type1,0,10.80000019,40.71379852,3.900000095
Regular,FDM36,Baking Goods,2020,OUT017,Tier 2,High,Supermarket Type1,0.059063036,11.64999962,172.0422058,3.900000095
Regular,FDA25,Canned,2020,OUT017,Tier 2,High,Supermarket Type1,0.068511106,16.5,103.6989975,3.900000095
Regular,FDQ40,Frozen Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.036231309,11.10000038,175.0711975,3.900000095
Regular,FDN16,Frozen Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.063054949,12.60000038,102.3990021,3.900000095
Regular,FDR28,Frozen Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.026042966,13.85000038,161.220993,3.900000095
Regular,FDU44,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.058756206,12.14999962,161.0552063,3.900000095
Regular,FDD56,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.104365282,15.19999981,177.1053925,3.900000095
Regular,FDS32,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.029821647,17.75,139.9837952,3.900000095
Regular,FDI08,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.066672057,18.20000076,248.1092072,3.900000095
Regular,FDJ21,Snack Foods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.03874616,16.70000076,143.8101959,3.900000095
Regular,FDX57,Snack Foods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.047533568,17.25,96.90679932,3.900000095
Regular,DRC36,Soft Drinks,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.045239326,13,174.1053925,3.900000095
Low Fat,FDN24,Baking Goods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.113908119,14.10000038,53.39559937,3.900000095
Low Fat,FDJ48,Baking Goods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.056424145,11.30000019,247.8117981,3.900000095
Low Fat,FDN48,Baking Goods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.064938448,13.35000038,90.08039856,3.900000095
Low Fat,FDW48,Baking Goods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.008539208,18,81.26180267,3.900000095
Low Fat,FDO37,Breakfast,2017,OUT035,Tier 2,Small,Supermarket Type1,0.021372637,8.06000042,231.732605,3.900000095
Low Fat,FDS14,Dairy,2017,OUT035,Tier 2,Small,Supermarket Type1,0.049954437,7.284999847,156.5287933,3.900000095
Low Fat,FDU14,Dairy,2017,OUT035,Tier 2,Small,Supermarket Type1,0.034746077,17.75,248.2749939,3.900000095
Low Fat,FDX28,Frozen Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.125154451,6.324999809,99.20420074,3.900000095
Low Fat,FDD45,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.116226986,8.614999771,95.94360352,3.900000095
Low Fat,FDU32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.025962714,8.784999847,120.9413986,3.900000095
Low Fat,FDI32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.174340472,17.70000076,116.683403,3.900000095
Low Fat,NCZ05,Health and Hygiene,2017,OUT035,Tier 2,Small,Supermarket Type1,0.058121216,8.484999657,104.4990005,3.900000095
Low Fat,NCN17,Health and Hygiene,2017,OUT035,Tier 2,Small,Supermarket Type1,0.054928642,11,101.7358017,3.900000095
Low Fat,NCJ54,Household,2017,OUT035,Tier 2,Small,Supermarket Type1,0.060055759,9.895000458,234.2642059,3.900000095
Low Fat,NCP54,Household,2017,OUT035,Tier 2,Small,Supermarket Type1,0.035143025,15.35000038,124.3730011,3.900000095
Low Fat,NCR54,Household,2017,OUT035,Tier 2,Small,Supermarket Type1,0,16.35000038,198.2109985,3.900000095
Low Fat,NCE42,Household,2017,OUT035,Tier 2,Small,Supermarket Type1,0.010600287,21.10000038,233.9958038,3.900000095
Low Fat,FDK27,Meat,2017,OUT035,Tier 2,Small,Supermarket Type1,0.008944844,11,122.3756027,3.900000095
Low Fat,FDM03,Meat,2017,OUT035,Tier 2,Small,Supermarket Type1,0.123007536,12.64999962,106.0938034,3.900000095
Low Fat,FDT03,Meat,2017,OUT035,Tier 2,Small,Supermarket Type1,0.009996872,21.25,185.5608063,3.900000095
Low Fat,NCO02,Others,2017,OUT035,Tier 2,Small,Supermarket Type1,0.073354289,11.14999962,66.81420135,3.900000095
Low Fat,DRG37,Soft Drinks,2017,OUT035,Tier 2,Small,Supermarket Type1,0.019374767,16.20000076,155.8972015,3.900000095
Low Fat,FDD35,Starchy Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0,12.14999962,119.2440033,3.900000095
Low Fat,FDE59,Starchy Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.062276039,12.14999962,37.95320129,3.900000095
Low Fat,FDI35,Starchy Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.041283362,14,182.4633942,3.900000095
Regular,FDV11,Breads,2017,OUT035,Tier 2,Small,Supermarket Type1,0.081652351,9.100000381,177.0054016,3.900000095
Regular,FDM02,Canned,2017,OUT035,Tier 2,Small,Supermarket Type1,0.073721118,12.5,85.61979675,3.900000095
Regular,FDQ01,Canned,2017,OUT035,Tier 2,Small,Supermarket Type1,0.160671249,19.70000076,254.7014008,3.900000095
Regular,FDA52,Frozen Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.128398001,16.20000076,178.3370056,3.900000095
Regular,FDE17,Frozen Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.0544452,20.10000038,151.7366028,3.900000095
Regular,FDN56,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.107036941,5.460000038,144.278595,3.900000095
Regular,FDZ08,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.109971575,12.5,82.75920105,3.900000095
Regular,FDQ55,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.013035609,13.64999962,114.7834015,3.900000095
Regular,FDX32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.099839367,15.10000038,143.3786011,3.900000095
Regular,FDZ31,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.113195814,15.35000038,190.8504028,3.900000095
Regular,FDY33,Snack Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0,14.5,159.3262024,3.900000095
Low Fat,FDP57,Snack Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.052434202,17.5,103.9990005,3.900000095
Low Fat,DRF37,Soft Drinks,2017,OUT035,Tier 2,Small,Supermarket Type1,0.084316693,17.25,263.3909912,3.900000095
Low Fat,FDP38,Canned,2011,OUT010,Tier 3,Medium,Grocery Store,0.053732324,10.10000038,49.80080032,3.900000095
Low Fat,FDB27,Dairy,2011,OUT010,Tier 3,Medium,Grocery Store,0.092711709,7.574999809,197.7767944,3.900000095
Low Fat,FDQ04,Frozen Foods,2011,OUT010,Tier 3,Medium,Grocery Store,0.141860157,6.400000095,41.07960129,3.900000095
Low Fat,FDD57,Fruits and Vegetables,2011,OUT010,Tier 3,Medium,Grocery Store,0.037492324,18.10000038,95.50939941,3.900000095
Low Fat,NCY41,Health and Hygiene,2011,OUT010,Tier 3,Medium,Grocery Store,0.126765907,16.75,35.75320053,3.900000095
Low Fat,NCK06,Household,2011,OUT010,Tier 3,Medium,Grocery Store,0.014472516,5.03000021,122.0755997,3.900000095
Low Fat,FDR09,Snack Foods,2011,OUT010,Tier 3,High,Grocery Store,0.13009505,18.25,257.2962036,3.900000095
Low Fat,DRJ01,Soft Drinks,2011,OUT010,Tier 3,High,Grocery Store,0.192540661,6.135000229,160.2236023,3.900000095
Low Fat,DRE49,Soft Drinks,2011,OUT010,Tier 3,High,Grocery Store,0.035568148,20.75,151.8023987,3.900000095
Regular,FDM51,Meat,2011,OUT010,Tier 3,High,Grocery Store,0,11.80000019,102.4673996,3.900000095
Regular,FDX03,Meat,2011,OUT010,Tier 3,High,Grocery Store,0.102262139,15.85000038,47.17440033,3.900000095
Regular,FDN39,Meat,2011,OUT010,Tier 3,High,Grocery Store,0.109667696,19.35000038,166.081604,3.900000095
Regular,FDZ21,Snack Foods,2011,OUT010,Tier 3,Small,Grocery Store,0.065649353,17.60000038,94.84100342,3.900000095
Low Fat,NCV29,Health and Hygiene,2000,OUT013,Tier 3,High,Supermarket Type1,0.02282449,11.80000019,177.0686035,3.900000095
Low Fat,FDX60,Baking Goods,2000,OUT013,Tier 3,High,Supermarket Type1,0.080527067,14.35000038,79.29599762,3.900000095
Low Fat,FDU13,Canned,2000,OUT013,Tier 3,High,Supermarket Type1,0,8.354999542,145.6417999,3.900000095
Low Fat,FDZ38,Dairy,2000,OUT013,Tier 3,High,Supermarket Type1,0.00799436,17.60000038,171.6421967,3.900000095
Low Fat,FDB17,Frozen Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.03664159,13.14999962,180.7976074,3.900000095
Low Fat,FDI56,Fruits and Vegetables,2000,OUT013,Tier 3,High,Supermarket Type1,0.093307666,7.324999809,92.71459961,3.900000095
Low Fat,FDQ44,Fruits and Vegetables,2000,OUT013,Tier 3,High,Supermarket Type1,0.036110222,20.5,120.1755981,3.900000095
Low Fat,DRG11,Hard Drinks,2000,OUT013,Tier 3,High,Supermarket Type1,0.083768524,6.385000229,109.8595963,3.900000095
Low Fat,NCZ05,Health and Hygiene,2000,OUT013,Tier 3,High,Supermarket Type1,0.058083832,8.484999657,103.1989975,3.900000095
Low Fat,NCK17,Health and Hygiene,2000,OUT013,Tier 3,High,Supermarket Type1,0.03786331,11,40.94800186,3.900000095
Low Fat,NCK53,Health and Hygiene,2000,OUT013,Tier 3,High,Supermarket Type1,0.037549969,11.60000038,101.2042007,3.900000095
Low Fat,NCP02,Household,2000,OUT013,Tier 3,High,Supermarket Type1,0.044771474,7.105000019,58.25619888,3.900000095
Low Fat,NCN18,Household,2000,OUT013,Tier 3,High,Supermarket Type1,0.124610886,8.895000458,113.1544037,3.900000095
Low Fat,FDJ45,Seafood,2000,OUT013,Tier 3,High,Supermarket Type1,0.07334955,17.75,34.22159958,3.900000095
Low Fat,FDD34,Snack Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.015863076,7.945000172,161.8209991,3.900000095
Low Fat,FDS57,Snack Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.103356183,15.5,142.8470001,3.900000095
Low Fat,DRD24,Soft Drinks,2000,OUT013,Tier 3,High,Supermarket Type1,0.030769458,13.85000038,141.7153931,3.900000095
Regular,FDU24,Baking Goods,2000,OUT013,Tier 3,High,Supermarket Type1,0,6.78000021,94.01200104,3.900000095
Regular,FDU12,Baking Goods,2000,OUT013,Tier 3,High,Supermarket Type1,0.075688034,15.5,262.9567871,3.900000095
Regular,FDM25,Breakfast,2000,OUT013,Tier 3,High,Supermarket Type1,0.060615253,10.69499969,174.0711975,3.900000095
Regular,FDY49,Canned,2000,OUT013,Tier 3,High,Supermarket Type1,0.012002075,17.20000076,165.3184052,3.900000095
Regular,FDL02,Canned,2000,OUT013,Tier 3,High,Supermarket Type1,0.103996761,20,107.4621964,3.900000095
Regular,FDE51,Dairy,2000,OUT013,Tier 3,High,Supermarket Type1,0.096387051,5.925000191,45.60860062,3.900000095
Regular,FDA04,Frozen Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.066674463,11.30000019,259.1961975,3.900000095
Regular,FDE04,Frozen Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.018008072,19.75,180.4660034,3.900000095
Regular,FDL32,Fruits and Vegetables,2000,OUT013,Tier 3,High,Supermarket Type1,0,15.69999981,112.4543991,3.900000095
Regular,FDQ15,Meat,2000,OUT013,Tier 3,High,Supermarket Type1,0.150947735,20.35000038,81.02760315,3.900000095
Low Fat,FDV25,Canned,2000,OUT013,Tier 3,High,Supermarket Type1,0.045614254,5.90500021,221.5455933,3.900000095
Regular,FDQ48,Baking Goods,2000,OUT013,Tier 3,High,Supermarket Type1,0.0343826,14.30000019,96.57260132,3.900000095
Regular,FDO31,Fruits and Vegetables,2000,OUT013,Tier 3,High,Supermarket Type1,0.028958563,6.760000229,78.39600372,3.900000095
Low Fat,FDT48,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.046142232,4.920000076,199.1083984,3.900000095
Low Fat,FDF12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.082763627,8.234999657,146.5075989,3.900000095
Low Fat,FDG52,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.065898195,13.64999962,46.14020157,3.900000095
Low Fat,FDI56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.093765795,7.324999809,90.31459808,3.900000095
Low Fat,FDD45,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.116722517,8.614999771,95.44360352,3.900000095
Low Fat,DRG23,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,8.880000114,154.0682068,3.900000095
Low Fat,DRI47,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.0210054,14.69999981,144.5128021,3.900000095
Low Fat,NCW54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.096806005,7.5,56.25880051,3.900000095
Low Fat,NCE18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.021512618,10,247.7749939,3.900000095
Low Fat,NCK54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,12.14999962,118.5149994,3.900000095
Low Fat,FDP27,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.119937234,8.154999733,189.1529999,3.900000095
Low Fat,FDQ58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.015364173,7.315000057,154.3339996,3.900000095
Low Fat,DRK13,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.115636721,11.80000019,199.7084045,3.900000095
Low Fat,DRM37,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.0967905,15.35000038,197.2767944,3.900000095
Low Fat,FDC11,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.142370448,20.5,90.61720276,3.900000095
Regular,FDY12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.141183823,9.800000191,50.50080109,3.900000095
Regular,FDU12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.076059647,15.5,265.1567993,3.900000095
Regular,FDE40,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,15.60000038,62.41939926,3.900000095
Regular,FDB29,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.052625179,16.70000076,113.4176025,3.900000095
Regular,FDB41,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.097709544,19,48.67179871,3.900000095
Regular,FDR56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.101176314,15.5,198.9768066,3.900000095
Regular,FDJ58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.105725005,15.60000038,169.9763947,3.900000095
Regular,DRD01,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.06142474,12.10000038,56.76139832,3.900000095
Regular,FDA55,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.057221178,17.20000076,225.4087982,3.900000095
Low Fat,FDS48,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.027644731,12.85764534,149.4707947,3.900000095
Low Fat,FDG02,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.011206632,12.85764534,191.4187927,3.900000095
Low Fat,DRG03,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.0616864,12.85764534,153.9998016,3.900000095
Low Fat,DRK39,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.049623925,12.85764534,83.22499847,3.900000095
Low Fat,FDD39,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.069815166,12.85764534,214.3849945,3.900000095
Low Fat,FDB17,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.03649452,12.85764534,179.0975952,3.900000095
Low Fat,FDY07,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,12.85764534,45.94020081,3.900000095
Low Fat,NCC19,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.096411429,12.85764534,192.9819946,3.900000095
Low Fat,NCE07,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.013066448,12.85764534,140.9154053,3.900000095
Low Fat,NCF19,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.034938715,12.85764534,49.0033989,3.900000095
Low Fat,NCG18,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.022866631,12.85764534,102.8331985,3.900000095
Low Fat,NCJ18,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.163148046,12.85764534,116.6123962,3.900000095
Low Fat,NCQ18,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.134418711,12.85764534,99.66999817,3.900000095
Low Fat,FDV15,Meat,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.145464599,12.85764534,105.764801,3.900000095
Low Fat,FDN45,Snack Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.117530853,12.85764534,222.7088013,3.900000095
Low Fat,DRE49,Soft Drinks,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,12.85764534,153.8023987,3.900000095
Regular,FDB36,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.04829219,12.85764534,133.1625977,3.900000095
Regular,FDY47,Breads,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.054220617,12.85764534,129.1309967,3.900000095
Regular,FDF28,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.03768136,12.85764534,125.104599,3.900000095
Regular,FDF29,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.019837655,12.85764534,128.1309967,3.900000095
Regular,FDX07,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.022807825,12.85764534,183.4949951,3.900000095
Regular,FDY56,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.062109172,12.85764534,223.7062073,3.900000095
Regular,FDW51,Meat,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.094201475,12.85764534,213.3560028,3.900000095
Regular,FDG21,Seafood,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.145591438,12.85764534,148.7050018,3.900000095
Regular,FDJ34,Snack Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.093202196,12.85764534,125.5703964,3.900000095
Regular,DRA24,Soft Drinks,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.039734881,12.85764534,165.7868042,3.900000095
